game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
d8838985-b2c6-4834-9c39-dbbe350a088e,318,Rated rapid game,https://lichess.org/5y9FNdEK,2023.11.20,?,JoaquinTebar,revh,0-1,1789,-6,1783,+5,,,revh,1783,JoaquinTebar,1789,-6,A43,Normal,600+0,2023.11.20,20:08:36,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
d537fdf1-5ccf-44f7-97e7-b8fb6f1b6a04,319,Rated rapid game,https://lichess.org/ShQSE1yL,2023.11.20,?,revh,juanladron,1-0,1777,+6,1801,-28,,,revh,1777,juanladron,1801,-24,C15,Normal,600+0,2023.11.20,20:02:31,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
230b3d0c-bfa5-4f44-9f74-e1856525bf2b,320,Rated rapid game,https://lichess.org/E5eJlUxm,2023.11.20,?,KoKtAzErO,revh,1/2-1/2,1780,+0,1777,+0,,,draw,,draw,,0,C20,Normal,600+0,2023.11.20,19:45:28,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c0bdeae6-127d-4d00-a7fd-a8cb3cc4a4b6,321,Rated rapid game,https://lichess.org/6ExsGe21,2023.11.20,?,revh,evgen417,1-0,1771,+6,1784,-5,,,revh,1771,evgen417,1784,-13,C42,Normal,600+0,2023.11.20,19:33:51,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
a0f04962-0962-49a1-8e66-176898c2dd65,322,Rated rapid game,https://lichess.org/vK0IenIi,2023.11.20,?,ScorPionM,revh,1-0,1806,+5,1776,-5,,,ScorPionM,1806,revh,1776,30,C54,Normal,600+0,2023.11.20,19:24:17,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
02451cd9-1fd7-48ae-9376-fbebd1f5e18a,323,Rated rapid game,https://lichess.org/avb6HmlD,2023.11.20,?,Shay_09876,revh,1-0,1765,+6,1782,-6,,,Shay_09876,1765,revh,1782,-17,C21,Normal,600+0,2023.11.20,19:10:56,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ad74526a-f553-4a5c-89d0-7021f46f858b,324,Rated rapid game,https://lichess.org/fwyeGCCH,2023.11.20,?,revh,Ersin_2019,0-1,1787,-5,1803,+6,,,Ersin_2019,1803,revh,1787,16,B27,Normal,600+0,2023.11.20,18:59:47,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
a3f12001-e352-4b48-af3e-1ed79792f081,325,Rated rapid game,https://lichess.org/Uojs8o6A,2023.11.20,?,revh,LouVeloU,0-1,1793,-6,1776,+11,,,LouVeloU,1776,revh,1793,-17,C62,Normal,600+0,2023.11.20,18:41:19,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
0531c6ef-353e-43d6-97c1-fa71e121e036,326,Rated rapid game,https://lichess.org/O3vnUnF7,2023.11.20,?,Pedro63,revh,0-1,1889,-7,1786,+7,,,revh,1786,Pedro63,1889,-103,C54,Normal,600+0,2023.11.20,18:26:52,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
d4deec8b-ded5-42cf-acc1-816443306f78,327,Rated rapid game,https://lichess.org/jM6zer0S,2023.11.20,?,NestorMora05,revh,1-0,1781,+6,1791,-5,,,NestorMora05,1781,revh,1791,-10,A46,Normal,600+0,2023.11.20,18:15:12,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
2929ac81-b5b3-4d85-bdbc-a9f666097fd8,328,Rated rapid game,https://lichess.org/3L0ew0QR,2023.11.20,?,revh,albaslug,1-0,1785,+6,1805,-6,,,revh,1785,albaslug,1805,-20,C66,Time forfeit,600+0,2023.11.20,17:55:30,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
b95e12c6-6401-4c81-9e67-7e5480686c0a,329,Rated rapid game,https://lichess.org/0ri5TYZl,2023.11.20,?,Azat-6853,revh,1-0,1788,+6,1791,-6,,,Azat-6853,1788,revh,1791,-3,C50,Normal,600+0,2023.11.20,17:45:32,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
b0d56f33-1474-4a08-955f-01a64fdc11ac,330,Rated rapid game,https://lichess.org/0sXS6MaZ,2023.11.20,?,revh,SeryoginLeo,1-0,1785,+6,1812,-6,,,revh,1785,SeryoginLeo,1812,-27,C79,Normal,600+0,2023.11.20,17:39:50,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ba13902f-ffdc-4481-bbe4-9439118bea78,331,Rated rapid game,https://lichess.org/pAej03ZD,2023.11.20,?,revh,Blackqueen2399,0-1,1791,-6,1776,+6,,,Blackqueen2399,1776,revh,1791,-15,B01,Normal,600+0,2023.11.20,17:31:03,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
f986f2f1-e27a-4bfc-b6ae-11cbe66903e0,332,Rated rapid game,https://lichess.org/XH9HbT9R,2023.11.20,?,vlados_razebos,revh,1-0,1764,+6,1798,-7,,,vlados_razebos,1764,revh,1798,-34,A00,Normal,600+0,2023.11.20,17:25:34,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c2afc903-5de7-431b-b1bc-897bbf68889d,333,Rated rapid game,https://lichess.org/0em7B3FL,2023.11.20,?,lads1992,revh,1-0,1816,+5,1804,-6,,,lads1992,1816,revh,1804,12,C54,Normal,600+0,2023.11.20,17:15:30,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
0cd8698d-c641-47bf-a170-717e5ca63619,334,Rated rapid game,https://lichess.org/ndrFaGMk,2023.11.16,?,revh,ragingstorm,1-0,1797,+7,1868,-7,,,revh,1797,ragingstorm,1868,-71,C65,Normal,600+0,2023.11.16,22:04:14,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
718ce20e-da11-43e4-9dd5-59b4af1cad3f,335,Rated rapid game,https://lichess.org/gDssJQ3B,2023.11.16,?,revh,TeeLoeffel,1-0,1791,+6,1811,-7,,,revh,1791,TeeLoeffel,1811,-20,B50,Time forfeit,600+0,2023.11.16,21:48:00,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
d4537fc4-87e8-4b58-9512-85640735ab8f,336,Rated rapid game,https://lichess.org/PDNSAclP,2023.11.16,?,ahmedahmedb,revh,1-0,1787,+6,1796,-5,,,ahmedahmedb,1787,revh,1796,-9,A56,Normal,600+0,2023.11.16,21:31:10,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
1dafa870-b140-4bd0-aeba-99e7d71c84b1,337,Rated rapid game,https://lichess.org/zaCszVXA,2023.11.16,?,revh,ajdillonbc,0-1,1802,-6,1796,+6,,,ajdillonbc,1796,revh,1802,-6,B08,Normal,600+0,2023.11.16,21:13:29,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
8155216f-7a37-4dba-8afc-2f40ae9cf285,338,Rated rapid game,https://lichess.org/0dbuGwgS,2023.11.16,?,yosefsaad,revh,1-0,1879,+4,1807,-5,,,yosefsaad,1879,revh,1807,72,C21,Normal,600+0,2023.11.16,21:10:16,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
e0bb9431-b219-4452-ac3c-f53c42d235bf,339,Rated rapid game,https://lichess.org/evhoBiDa,2023.11.16,?,revh,mohamed2009,1-0,1800,+7,1848,-7,,,revh,1800,mohamed2009,1848,-48,B40,Normal,600+0,2023.11.16,21:02:08,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
32c6e150-0695-45b3-9a42-469b262c9184,340,Rated rapid game,https://lichess.org/LWviUr06,2023.11.16,?,ziga5ric,revh,1/2-1/2,1829,-1,1800,+0,,,draw,,draw,,0,D35,Time forfeit,600+0,2023.11.16,20:42:39,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
cb694bb4-1248-47fb-a360-2867c0565127,341,Rated rapid game,https://lichess.org/bwuk3kHK,2023.11.16,?,revh,TheLizard11,1-0,1794,+6,1777,-5,,,revh,1794,TheLizard11,1777,17,C61,Normal,600+0,2023.11.16,16:32:04,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5d1eacb2-3036-4e5e-94c6-02f5505be98b,342,Rated rapid game,https://lichess.org/b4U8yQ1k,2023.11.15,?,revh,Blue_Krk,0-1,1800,-6,1795,+6,,,Blue_Krk,1795,revh,1800,-5,B01,Normal,600+0,2023.11.15,22:42:42,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
19f8d507-8bb3-4b54-9944-0fffe235aaed,343,Rated rapid game,https://lichess.org/7kaD1Rzt,2023.11.15,?,LR1966,revh,1-0,1810,+8,1806,-6,,,LR1966,1810,revh,1806,4,C21,Normal,600+0,2023.11.15,22:23:34,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
f687db3c-aefa-426f-981b-4c89eae01082,344,Rated rapid game,https://lichess.org/ZgkLMgCN,2023.11.15,?,N0202,revh,0-1,1801,-6,1800,+6,,,revh,1800,N0202,1801,-1,C20,Normal,600+0,2023.11.15,20:35:41,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ee7c7593-1dc1-494b-a033-ddde4f0c2615,345,Rated rapid game,https://lichess.org/o101XmCb,2023.11.15,?,revh,BenWG,1-0,1794,+6,1792,-5,,,revh,1794,BenWG,1792,2,B02,Normal,600+0,2023.11.15,20:21:43,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
2f82f83e-b080-4425-93c8-43956a5159de,346,Rated rapid game,https://lichess.org/TbwONvWl,2023.11.15,?,albaslug,revh,1-0,1782,+7,1800,-6,,,albaslug,1782,revh,1800,-18,C50,Normal,600+0,2023.11.15,20:11:53,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
6b78216c-306a-4ff1-9b51-fbf35f06f2d9,347,Rated rapid game,https://lichess.org/betEhc5r,2023.11.15,?,Aidar_Amir,revh,1-0,1813,+5,1806,-6,,,Aidar_Amir,1813,revh,1806,7,C44,Time forfeit,600+0,2023.11.15,19:51:20,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5f434cc4-4c3a-43b7-891a-36dc7965f196,348,Rated rapid game,https://lichess.org/G7dVqATJ,2023.11.14,?,revh,seyiecom,1-0,1799,+7,1848,-6,,,revh,1799,seyiecom,1848,-49,C10,Time forfeit,600+0,2023.11.14,17:41:55,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
171536e5-e997-4ac7-8940-ff6212028b9e,349,Rated rapid game,https://lichess.org/cJhOtRz8,2023.11.14,?,revh,blackhorse,0-1,1805,-6,1823,+5,,,blackhorse,1823,revh,1805,18,C41,Normal,600+0,2023.11.14,17:27:38,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c7405f04-0987-4e3a-a146-061f4bbf964b,350,Rated rapid game,https://lichess.org/QDDF6Mnc,2023.11.13,?,Imthiyaz,revh,0-1,1767,-5,1799,+6,,,revh,1799,Imthiyaz,1767,32,C30,Normal,600+0,2023.11.13,19:09:04,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
aa12f122-f5be-4eec-a26d-eb1f1c48aacd,351,Rated rapid game,https://lichess.org/HHsFVfBz,2023.11.13,?,revh,galelobrnardsho,1-0,1794,+5,1759,-5,,,revh,1794,galelobrnardsho,1759,35,B00,Normal,600+0,2023.11.13,18:58:26,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
58f6c619-6e82-468a-a31a-d45d91f9ebdd,352,Rated rapid game,https://lichess.org/jxsv6Glv,2023.11.13,?,revh,omrhksvn,1-0,1788,+6,1789,-5,,,revh,1788,omrhksvn,1789,-1,B01,Normal,600+0,2023.11.13,18:47:21,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
001cd006-bb48-45fc-914b-b26c3e4eaae5,353,Rated rapid game,https://lichess.org/2AblvngU,2023.11.13,?,Ramy2000,revh,1-0,1784,+6,1794,-6,,,Ramy2000,1784,revh,1794,-10,C54,Time forfeit,600+0,2023.11.13,18:32:21,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
15399f37-0335-45ab-a4d5-443da3fa1bb4,354,Rated rapid game,https://lichess.org/RfLFMlAP,2023.11.13,?,revh,zugzwang3434,1-0,1788,+6,1779,-5,,,revh,1788,zugzwang3434,1779,9,C40,Normal,600+0,2023.11.13,16:13:08,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
1e7619e7-3a20-4dd3-a4bf-855878486cfe,355,Rated rapid game,https://lichess.org/BSh0UM3K,2023.11.09,?,mokord,revh,1-0,1778,+7,1794,-6,,,mokord,1778,revh,1794,-16,C28,Normal,600+0,2023.11.09,20:44:30,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
6d912f2e-85dc-41c1-a3b8-2116945dcaaf,356,Rated rapid game,https://lichess.org/BEMdTSYy,2023.11.09,?,revh,olegmstv,0-1,1800,-6,1797,+6,,,olegmstv,1797,revh,1800,-3,B18,Normal,600+0,2023.11.09,20:29:56,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
9d46fc19-02b8-4bbc-8d44-cfb6dddc5808,357,Rated rapid game,https://lichess.org/ntFtModK,2023.11.09,?,revh,mravmrav,0-1,1805,-5,1820,+6,,,mravmrav,1820,revh,1805,15,C62,Normal,600+0,2023.11.09,20:13:21,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c54f4672-7234-487e-a6ef-74176ab00af9,358,Rated rapid game,https://lichess.org/6tsNI9Ih,2023.11.08,?,bardhyl37,revh,0-1,1753,-5,1800,+5,,,revh,1800,bardhyl37,1753,47,C20,Normal,600+0,2023.11.08,22:39:58,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ea38e6c7-88bc-4152-960a-18706725b942,359,Rated rapid game,https://lichess.org/cWv38kCx,2023.11.08,?,revh,LJPcrafter,0-1,1806,-6,1812,+5,,,LJPcrafter,1812,revh,1806,6,C10,Normal,600+0,2023.11.08,22:25:20,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
d28c3e92-08aa-4d8e-bd8d-b0eddf695e17,360,Rated rapid game,https://lichess.org/bdJkuxsx,2023.11.08,?,onofriodelgrillo,revh,1/2-1/2,1825,+0,1805,+1,,,draw,,draw,,0,C45,Normal,600+0,2023.11.08,22:03:57,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
58eb3c99-2c5b-4902-bea3-993df2ee3aa4,361,Rated rapid game,https://lichess.org/GSf8k22w,2023.11.08,?,rogerdgq,revh,0-1,1775,-5,1800,+5,,,revh,1800,rogerdgq,1775,25,C70,Normal,600+0,2023.11.08,21:47:23,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
4316bc09-f885-4041-8411-be7835409356,362,Rated rapid game,https://lichess.org/roIQjN5O,2023.11.08,?,revh,Roman_777,0-1,1806,-6,1782,+7,,,Roman_777,1782,revh,1806,-24,C41,Normal,600+0,2023.11.08,21:31:09,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
8caab387-508e-4b4e-9d81-b89c80c39538,363,Rated rapid game,https://lichess.org/ZRpPUb1B,2023.11.08,?,Lblevins13,revh,1-0,1845,+5,1811,-5,,,Lblevins13,1845,revh,1811,34,C68,Time forfeit,600+0,2023.11.08,21:10:48,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
bb87741d-6d54-449f-b2a9-a97d5186d7fe,364,Rated rapid game,https://lichess.org/cyfPGZwY,2023.11.08,?,omar841010,revh,1-0,1802,+8,1817,-6,,,omar841010,1802,revh,1817,-15,A56,Normal,600+0,2023.11.08,20:59:54,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
af751270-ce25-4cf0-944d-ca36b4d16e50,365,Rated rapid game,https://lichess.org/VmluGfGn,2023.11.08,?,revh,Mahd67,1/2-1/2,1816,+1,1874,-1,,,draw,,draw,,0,B30,Normal,600+0,2023.11.08,20:45:48,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
614d7226-a038-45a7-a7ca-e725a12d3089,366,Rated rapid game,https://lichess.org/mWL3eQPr,2023.11.08,?,revh,AGRVKN,0-1,1820,-4,1923,+4,,,AGRVKN,1923,revh,1820,103,C70,Normal,600+0,2023.11.08,20:38:01,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
8a01db5f-a911-4e4f-aefa-6a26e010254a,367,Rated rapid game,https://lichess.org/mK2PvZk0,2023.11.07,?,revh,DDTVelsk,0-1,1824,-4,1936,+4,,,DDTVelsk,1936,revh,1824,112,C62,Time forfeit,600+0,2023.11.07,20:39:10,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
6a930a18-6ee3-4214-b62c-b5bab271cab9,368,Rated rapid game,https://lichess.org/yTVHKAbk,2023.11.07,?,D-G-M,revh,1-0,1840,+5,1830,-6,,,D-G-M,1840,revh,1830,10,C30,Normal,600+0,2023.11.07,20:27:53,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
1fadc37b-4002-45b2-a58d-05e2dd037862,369,Rated rapid game,https://lichess.org/TsIj9dJj,2023.11.06,?,a_roz,revh,0-1,1766,-4,1825,+5,,,revh,1825,a_roz,1766,59,C44,Normal,600+0,2023.11.06,21:59:49,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
288a83d8-6021-4182-a717-884166a01e70,370,Rated rapid game,https://lichess.org/R0uQQ9Bb,2023.11.06,?,varcoapritienergia,revh,1-0,1814,+6,1831,-6,,,varcoapritienergia,1814,revh,1831,-17,C20,Normal,600+0,2023.11.06,21:47:21,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
8484880e-bb9b-47ec-afee-a529d439a59f,371,Rated rapid game,https://lichess.org/NIA8Ny5y,2023.11.06,?,hanconsol,revh,1-0,1846,+6,1837,-6,,,hanconsol,1846,revh,1837,9,C24,Normal,600+0,2023.11.06,21:39:56,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5b3892c3-59cc-4ff7-83a1-31fc5934ab36,372,Rated rapid game,https://lichess.org/onKuLy5d,2023.11.06,?,revh,runningchessplayer,1-0,1831,+6,1804,-6,,,revh,1831,runningchessplayer,1804,27,C13,Normal,600+0,2023.11.06,18:45:56,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
a5f5c066-3b83-44d4-81ab-64755e571607,373,Rated rapid game,https://lichess.org/LlYJiZde,2023.11.06,?,revh,nucho_97,0-1,1840,-9,1702,+8,,,nucho_97,1702,revh,1840,-138,B28,Normal,600+0,2023.11.06,18:36:50,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c8c2a0bf-d969-491f-87de-6936588f32f4,374,Rated rapid game,https://lichess.org/R6wYlkEJ,2023.11.06,?,NoureddineIQ,revh,0-1,1837,-6,1833,+7,,,revh,1833,NoureddineIQ,1837,-4,C22,Normal,600+0,2023.11.06,18:25:53,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
b396f010-db32-4ffb-9529-e3a0a9d72083,375,Rated rapid game,https://lichess.org/Q8haRGAM,2023.11.06,?,revh,shootyshoots,1-0,1828,+5,1776,-5,,,revh,1828,shootyshoots,1776,52,C67,Normal,600+0,2023.11.06,18:20:39,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c58c72a7-893e-47b0-845c-09d389f3f9c3,376,Rated rapid game,https://lichess.org/McJMlDvN,2023.11.02,?,wojtekwariat,revh,0-1,1803,-8,1823,+5,,,revh,1823,wojtekwariat,1803,20,C21,Normal,600+0,2023.11.02,21:32:38,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
fa168586-7dbe-4752-9559-bf688339b95b,377,Rated rapid game,https://lichess.org/jEVytfRF,2023.11.02,?,revh,AncientRoman,0-1,1828,-5,1824,+6,,,AncientRoman,1824,revh,1828,-4,B18,Normal,600+0,2023.11.02,21:15:09,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5ad0abd9-bdb7-457a-85fd-de8877cd446c,378,Rated rapid game,https://lichess.org/rJiIMU7H,2023.11.02,?,revh,B787-9,0-1,1834,-6,1821,+6,,,B787-9,1821,revh,1834,-13,B02,Time forfeit,600+0,2023.11.02,20:56:33,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ea63b9e4-b67b-4c3d-9063-01dbe73cb069,379,Rated rapid game,https://lichess.org/B2zrDkiv,2023.11.02,?,hakdinbur,revh,1/2-1/2,1848,+0,1834,+0,,,draw,,draw,,0,C54,Normal,600+0,2023.11.02,20:38:34,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
cae7da9f-d55e-40c4-8c3b-90011cecc5ec,380,Rated rapid game,https://lichess.org/rCJowKSZ,2023.11.02,?,REVM,revh,1-0,1773,+7,1841,-7,,,REVM,1773,revh,1841,-68,C54,Normal,600+0,2023.11.02,20:30:48,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
cefb0179-e064-44db-a05d-b8ad598d3137,381,Rated rapid game,https://lichess.org/HzhwmTDk,2023.11.02,?,revh,chetanator,1/2-1/2,1839,+2,1964,-2,,,draw,,draw,,0,C13,Time forfeit,600+0,2023.11.02,20:10:04,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
28ef8421-7612-4d4e-8ae8-55ac2312d335,382,Rated rapid game,https://lichess.org/oJYUjeih,2023.11.02,?,equiseto,revh,1-0,1929,+4,1843,-4,,,equiseto,1929,revh,1843,86,C69,Normal,600+0,2023.11.02,19:58:42,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ce51c386-6bae-4d36-bf78-9a72babc9485,383,Rated rapid game,https://lichess.org/v8t2V0vM,2023.11.01,?,revh,Estebanover,1-0,1839,+4,1765,-5,,,revh,1839,Estebanover,1765,74,B30,Normal,600+0,2023.11.01,20:24:05,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
2b1f474c-8c7b-4830-9b4d-acaae4ca4eb4,384,Rated rapid game,https://lichess.org/OyMAPL6t,2023.11.01,?,Neyassytt,revh,1-0,1833,+6,1844,-5,,,Neyassytt,1833,revh,1844,-11,A56,Normal,600+0,2023.11.01,20:06:30,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
79edd208-8cc7-4e8b-84d2-3870354bcd9a,385,Rated rapid game,https://lichess.org/ByfotrPR,2023.11.01,?,revh,Artem2002agarev,0-1,1850,-6,1859,+6,,,Artem2002agarev,1859,revh,1850,9,C62,Time forfeit,600+0,2023.11.01,19:47:47,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
bf31defe-6224-4576-bf01-34b15d80d53a,386,Rated rapid game,https://lichess.org/XjRFhvOd,2023.11.01,?,apooamar,revh,0-1,1936,-7,1843,+7,,,revh,1843,apooamar,1936,-93,C54,Normal,600+0,2023.11.01,19:38:10,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
c36e7938-2662-437b-8dee-f5db96e56058,387,Rated rapid game,https://lichess.org/Bbvtmd3O,2023.11.01,?,Douglas-Rafael,revh,0-1,1797,-5,1838,+5,,,revh,1838,Douglas-Rafael,1797,41,C45,Normal,600+0,2023.11.01,19:26:46,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
57acff0b-7fab-4c8c-83d4-2ea98c6e2e91,388,Rated rapid game,https://lichess.org/c4fyKr8N,2023.11.01,?,revh,Douglas-Rafael,1-0,1832,+6,1802,-5,,,revh,1832,Douglas-Rafael,1802,30,B40,Normal,600+0,2023.11.01,19:23:20,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
56f66c57-d026-4eb0-8241-72a0650f1dd5,389,Rated rapid game,https://lichess.org/A6NjjI5R,2023.11.01,?,revh,alexhab,0-1,1840,-8,1731,+7,,,alexhab,1731,revh,1840,-109,B01,Normal,600+0,2023.11.01,14:34:43,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
ca3014a4-a0f2-471b-9d71-ff3877235250,390,Rated rapid game,https://lichess.org/woPuIoo0,2023.11.01,?,revh,BabakReiko,1-0,1834,+6,1814,-5,,,revh,1834,BabakReiko,1814,20,C41,Normal,600+0,2023.11.01,14:16:53,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
0eda0cec-05d3-4a4e-89f9-137e7f81d2aa,391,Rated rapid game,https://lichess.org/eayxYc8E,2023.11.01,?,hydar213,revh,0-1,1759,-6,1830,+4,,,revh,1830,hydar213,1759,71,C47,Normal,600+0,2023.11.01,03:42:22,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5368e914-cd0d-4758-8120-dbf7df13aa80,392,Rated rapid game,https://lichess.org/NDZdF4Qo,2023.11.01,?,YAROSLAV1985KOTLOV,revh,0-1,1799,-6,1824,+6,,,revh,1824,YAROSLAV1985KOTLOV,1799,25,C21,Normal,600+0,2023.11.01,03:29:22,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
0221b532-7515-40f9-8aee-d9bc3285d190,393,Rated rapid game,https://lichess.org/TADnrFhj,2023.10.31,?,revh,Reehorse,1-0,1818,+6,1865,-6,,,revh,1818,Reehorse,1865,-47,C78,Time forfeit,600+0,2023.10.31,20:35:07,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
8894f6ce-8d18-40e4-8189-beff1b59bfe4,394,Rated rapid game,https://lichess.org/qwLxy5vg,2023.10.31,?,jf60,revh,0-1,1806,-6,1812,+6,,,revh,1812,jf60,1806,6,C54,Normal,600+0,2023.10.31,19:42:56,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
5babbbfb-1c6a-4345-903f-3c9629ca70ef,395,Rated rapid game,https://lichess.org/P3zVw6AE,2023.10.31,?,revh,Valentinnnl,0-1,1818,-6,1797,+6,,,Valentinnnl,1797,revh,1818,-21,B01,Normal,600+0,2023.10.31,13:44:39,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
fe42ffde-70a9-4f83-a38c-9740ac93006c,396,Rated rapid game,https://lichess.org/lUNGkSr1,2023.10.31,?,Mr_Gray_Nsk,revh,1-0,1757,+7,1825,-7,,,Mr_Gray_Nsk,1757,revh,1825,-68,C69,Normal,600+0,2023.10.31,13:37:31,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
4c07e489-78ac-44bd-b792-2cc24d92d384,397,Rated rapid game,https://lichess.org/3jJ0pB6T,2023.10.30,?,DrChivago,revh,0-1,1854,-18,1819,+6,,,revh,1819,DrChivago,1854,-35,C23,Time forfeit,600+0,2023.10.30,21:38:15,Standard,,2024-08-21T18:46:56+0000,lichess_revh_2024-08-21.pgn
